timestamp,open,high,low,close,volume
2026-07-03 15:00:00+00:00,62167.47,62400.0,61820.0,61922.72,627.67216
2026-07-03 16:00:00+00:00,61922.71,62125.99,61911.65,62104.81,308.0973
2026-07-03 17:00:00+00:00,62104.81,62292.51,62068.78,62194.0,345.47791
2026-07-03 18:00:00+00:00,62193.99,62250.0,62118.0,62204.01,298.61687
2026-07-03 19:00:00+00:00,62204.0,62317.64,62146.0,62210.0,345.20311
2026-07-03 20:00:00+00:00,62210.0,62907.77,62186.01,62776.92,1103.81636
2026-07-03 21:00:00+00:00,62776.91,62979.86,62518.72,62732.0,530.36622
2026-07-03 22:00:00+00:00,62732.0,62748.01,62538.47,62578.0,461.77097
2026-07-03 23:00:00+00:00,62578.0,62707.67,62529.03,62583.26,488.69291
2026-07-04 00:00:00+00:00,62583.26,62946.0,62578.55,62756.29,451.82518
2026-07-04 01:00:00+00:00,62756.29,62756.29,62404.25,62468.44,740.55394
2026-07-04 02:00:00+00:00,62468.44,62576.0,62432.0,62538.96,288.40853
2026-07-04 03:00:00+00:00,62538.96,62750.0,62484.01,62627.29,272.8732
2026-07-04 04:00:00+00:00,62627.28,62749.97,62590.06,62700.0,372.06056
2026-07-04 05:00:00+00:00,62700.0,62700.01,62441.29,62471.52,289.90978
2026-07-04 06:00:00+00:00,62471.53,62559.43,62328.24,62500.01,328.21302
2026-07-04 07:00:00+00:00,62500.01,62634.24,62470.0,62576.0,488.37245
2026-07-04 08:00:00+00:00,62576.0,62674.47,62516.46,62553.78,325.39629
2026-07-04 09:00:00+00:00,62553.78,62583.99,62415.87,62494.0,256.44372
2026-07-04 10:00:00+00:00,62494.01,62545.02,62445.38,62513.0,261.05012
2026-07-04 11:00:00+00:00,62512.99,62563.84,62456.24,62482.01,236.75332
2026-07-04 12:00:00+00:00,62482.0,62696.78,62482.0,62664.01,160.12973
2026-07-04 13:00:00+00:00,62664.01,62776.92,62542.0,62588.84,234.91268
2026-07-04 14:00:00+00:00,62588.84,62738.28,62585.53,62693.99,214.12592
2026-07-04 15:00:00+00:00,62693.99,63075.46,62687.89,62943.29,746.82104
2026-07-04 16:00:00+00:00,62943.29,62968.29,62786.0,62927.29,446.2616
2026-07-04 17:00:00+00:00,62927.3,63439.62,62803.0,63280.38,752.34234
2026-07-04 18:00:00+00:00,63280.38,63346.0,63092.02,63172.78,347.58599
2026-07-04 19:00:00+00:00,63172.79,63461.99,63123.49,63294.72,328.68996
2026-07-04 20:00:00+00:00,63294.72,63392.0,63155.37,63233.78,287.12408
2026-07-04 21:00:00+00:00,63233.79,63448.0,63202.0,63297.84,239.07967
2026-07-04 22:00:00+00:00,63297.83,63310.0,63160.0,63184.99,486.87752
2026-07-04 23:00:00+00:00,63185.0,63241.33,62927.98,63144.01,584.01676
2026-07-05 00:00:00+00:00,63144.01,63144.01,62888.86,62991.29,348.66174
2026-07-05 01:00:00+00:00,62991.3,63043.15,62800.0,62887.94,447.61772
